,method,dr,runtime,n1,n2,k,distribution
1523,affinity,True,0.31368565559387207,150,200,100,uniform
1524,hierarchical,False,0.17926907539367676,150,200,100,uniform
1525,hierarchical,True,0.16154789924621582,150,200,100,uniform
1526,spectral,False,0.19207453727722168,150,200,100,uniform
1527,spectral,True,0.18616175651550293,150,200,100,uniform
1528,random,False,0.13152837753295898,150,200,100,uniform
1529,random,True,0.1436617374420166,150,200,100,uniform
1530,kmeans,False,4.072160720825195,150,200,200,uniform
1531,kmeans,True,3.072706937789917,150,200,200,uniform
1532,affinity,False,0.6627800464630127,150,200,200,uniform
1533,affinity,True,0.8560471534729004,150,200,200,uniform
1534,hierarchical,False,0.5262384414672852,150,200,200,uniform
1535,hierarchical,True,0.5186636447906494,150,200,200,uniform
1536,spectral,False,0.6148331165313721,150,200,200,uniform
1537,spectral,True,0.6190023422241211,150,200,200,uniform
1538,random,False,0.4692699909210205,150,200,200,uniform
1539,random,True,0.5077624320983887,150,200,200,uniform
1540,kmeans,False,4.578120470046997,150,200,300,uniform
1541,kmeans,True,3.485759973526001,150,200,300,uniform
1542,affinity,False,1.0681402683258057,150,200,300,uniform
1543,affinity,True,1.7352957725524902,150,200,300,uniform
1544,hierarchical,False,1.2441253662109375,150,200,300,uniform
1545,hierarchical,True,1.1981325149536133,150,200,300,uniform
1546,spectral,False,1.270979404449463,150,200,300,uniform
1547,spectral,True,1.0972816944122314,150,200,300,uniform
1548,random,False,0.8522827625274658,150,200,300,uniform
1549,random,True,0.8938827514648438,150,200,300,uniform
1550,kmeans,False,5.762944936752319,150,200,400,uniform
1551,kmeans,True,4.827169895172119,150,200,400,uniform
1552,affinity,False,1.558966875076294,150,200,400,uniform
1553,affinity,True,2.4001195430755615,150,200,400,uniform
1554,hierarchical,False,2.183117389678955,150,200,400,uniform
1555,hierarchical,True,1.9776463508605957,150,200,400,uniform
1556,spectral,False,2.0812809467315674,150,200,400,uniform
1557,spectral,True,1.89479398727417,150,200,400,uniform
1558,random,False,1.5277342796325684,150,200,400,uniform
1559,random,True,1.7432048320770264,150,200,400,uniform
1560,kmeans,False,3.0581562519073486,150,50,100,uniform
1561,kmeans,True,2.903836488723755,150,50,100,uniform
1562,affinity,False,0.04451417922973633,150,50,100,uniform
1563,affinity,True,0.06308984756469727,150,50,100,uniform
1564,hierarchical,False,0.040532827377319336,150,50,100,uniform
1565,hierarchical,True,0.039998769760131836,150,50,100,uniform
1566,spectral,False,0.06957006454467773,150,50,100,uniform
1567,spectral,True,0.06850123405456543,150,50,100,uniform
1568,random,False,0.0250093936920166,150,50,100,uniform
1569,random,True,0.025993824005126953,150,50,100,uniform
1570,kmeans,False,3.0264828205108643,150,50,200,uniform
1571,kmeans,True,3.151252031326294,150,50,200,uniform
1572,affinity,False,0.19405198097229004,150,50,200,uniform
1573,affinity,True,0.22372889518737793,150,50,200,uniform
1574,hierarchical,False,0.14205026626586914,150,50,200,uniform
1575,hierarchical,True,0.13559532165527344,150,50,200,uniform
1576,spectral,False,0.19903254508972168,150,50,200,uniform
1577,spectral,True,0.18505263328552246,150,50,200,uniform
1578,random,False,0.09553885459899902,150,50,200,uniform
1579,random,True,0.09557628631591797,150,50,200,uniform
1580,kmeans,False,3.4784088134765625,150,50,300,uniform
1581,kmeans,True,2.80380916595459,150,50,300,uniform
1582,affinity,False,0.280287504196167,150,50,300,uniform
1583,affinity,True,0.32371044158935547,150,50,300,uniform
1584,hierarchical,False,0.24329662322998047,150,50,300,uniform
1585,hierarchical,True,0.2292165756225586,150,50,300,uniform
1586,spectral,False,0.3357207775115967,150,50,300,uniform
1587,spectral,True,0.39530205726623535,150,50,300,uniform
1588,random,False,0.1892683506011963,150,50,300,uniform
1589,random,True,0.19703149795532227,150,50,300,uniform
1590,kmeans,False,3.9843780994415283,150,50,400,uniform
1591,kmeans,True,3.303360939025879,150,50,400,uniform
1592,affinity,False,1.0500493049621582,150,50,400,uniform
1593,affinity,True,0.600203275680542,150,50,400,uniform
1594,hierarchical,False,0.4098074436187744,150,50,400,uniform
1595,hierarchical,True,0.39226388931274414,150,50,400,uniform
1596,spectral,False,0.6155006885528564,150,50,400,uniform
1597,spectral,True,0.6564052104949951,150,50,400,uniform
1598,random,False,0.32915592193603516,150,50,400,uniform
1599,random,True,0.36044955253601074,150,50,400,uniform
1600,kmeans,False,3.222377300262451,200,100,100,uniform
1601,kmeans,True,2.9189674854278564,200,100,100,uniform
1602,affinity,False,0.104522705078125,200,100,100,uniform
1603,affinity,True,0.0985112190246582,200,100,100,uniform
1604,hierarchical,False,0.08754730224609375,200,100,100,uniform
1605,hierarchical,True,0.08152961730957031,200,100,100,uniform
1606,spectral,False,0.10953021049499512,200,100,100,uniform
1607,spectral,True,0.10350632667541504,200,100,100,uniform
1608,random,False,0.06351089477539062,200,100,100,uniform
1609,random,True,0.06600236892700195,200,100,100,uniform
1610,kmeans,False,3.2474703788757324,200,100,200,uniform
1611,kmeans,True,3.446260452270508,200,100,200,uniform
1612,affinity,False,0.32259106636047363,200,100,200,uniform
1613,affinity,True,0.47762465476989746,200,100,200,uniform
1614,hierarchical,False,0.3529212474822998,200,100,200,uniform
1615,hierarchical,True,0.3065187931060791,200,100,200,uniform
1616,spectral,False,0.3773684501647949,200,100,200,uniform
1617,spectral,True,0.3625764846801758,200,100,200,uniform
1618,random,False,0.24507355690002441,200,100,200,uniform
1619,random,True,0.26559901237487793,200,100,200,uniform
1620,kmeans,False,3.405292510986328,200,100,300,uniform
1621,kmeans,True,3.306016683578491,200,100,300,uniform
1622,affinity,False,0.6644687652587891,200,100,300,uniform
1623,affinity,True,0.9099209308624268,200,100,300,uniform
1624,hierarchical,False,0.6563675403594971,200,100,300,uniform
1625,hierarchical,True,0.6393041610717773,200,100,300,uniform
1626,spectral,False,0.792381763458252,200,100,300,uniform
1627,spectral,True,0.742729902267456,200,100,300,uniform
1628,random,False,0.5282576084136963,200,100,300,uniform
1629,random,True,0.5068976879119873,200,100,300,uniform
1630,kmeans,False,4.131167411804199,200,100,400,uniform
1631,kmeans,True,4.280173063278198,200,100,400,uniform
1632,affinity,False,1.1558172702789307,200,100,400,uniform
1633,affinity,True,1.4069244861602783,200,100,400,uniform
1634,hierarchical,False,0.9654788970947266,200,100,400,uniform
1635,hierarchical,True,0.9155287742614746,200,100,400,uniform
1636,spectral,False,1.1200964450836182,200,100,400,uniform
1637,spectral,True,1.0941803455352783,200,100,400,uniform
1638,random,False,0.8703584671020508,200,100,400,uniform
1639,random,True,0.9821181297302246,200,100,400,uniform
1640,kmeans,False,3.3338661193847656,200,150,100,uniform
1641,kmeans,True,2.8483479022979736,200,150,100,uniform
1642,affinity,False,0.17502379417419434,200,150,100,uniform
1643,affinity,True,0.1670975685119629,200,150,100,uniform
1644,hierarchical,False,0.12452483177185059,200,150,100,uniform
1645,hierarchical,True,0.11953210830688477,200,150,100,uniform
1646,spectral,False,0.1450657844543457,200,150,100,uniform
1647,spectral,True,0.14553260803222656,200,150,100,uniform
1648,random,False,0.1015324592590332,200,150,100,uniform
1649,random,True,0.10656309127807617,200,150,100,uniform
1650,kmeans,False,3.513206958770752,200,150,200,uniform
1651,kmeans,True,3.60213041305542,200,150,200,uniform
1652,affinity,False,0.6213169097900391,200,150,200,uniform
1653,affinity,True,0.7868623733520508,200,150,200,uniform
1654,hierarchical,False,0.447803258895874,200,150,200,uniform
1655,hierarchical,True,0.40814733505249023,200,150,200,uniform
1656,spectral,False,0.4389328956604004,200,150,200,uniform
1657,spectral,True,0.43767642974853516,200,150,200,uniform
1658,random,False,0.3578507900238037,200,150,200,uniform
1659,random,True,0.36217164993286133,200,150,200,uniform
1660,kmeans,False,4.050069570541382,200,150,300,uniform
1661,kmeans,True,4.123952388763428,200,150,300,uniform
1662,affinity,False,1.2613756656646729,200,150,300,uniform
1663,affinity,True,1.2089641094207764,200,150,300,uniform
1664,hierarchical,False,0.8726069927215576,200,150,300,uniform
1665,hierarchical,True,0.8123481273651123,200,150,300,uniform
1666,spectral,False,0.8687708377838135,200,150,300,uniform
1667,spectral,True,0.9226908683776855,200,150,300,uniform
1668,random,False,0.8820743560791016,200,150,300,uniform
1669,random,True,0.931757926940918,200,150,300,uniform
1670,kmeans,False,5.418260335922241,200,150,400,uniform
1671,kmeans,True,4.096344232559204,200,150,400,uniform
1672,affinity,False,2.4849820137023926,200,150,400,uniform
1673,affinity,True,2.181459426879883,200,150,400,uniform
1674,hierarchical,False,1.8610224723815918,200,150,400,uniform
1675,hierarchical,True,1.446343183517456,200,150,400,uniform
1676,spectral,False,1.5955462455749512,200,150,400,uniform
1677,spectral,True,1.6039087772369385,200,150,400,uniform
1678,random,False,1.5434374809265137,200,150,400,uniform
1679,random,True,1.6156721115112305,200,150,400,uniform
1680,kmeans,False,3.4544389247894287,200,200,100,uniform
1681,kmeans,True,2.6691765785217285,200,200,100,uniform
1682,affinity,False,0.27169036865234375,200,200,100,uniform
1683,affinity,True,0.2790708541870117,200,200,100,uniform
1684,hierarchical,False,0.1752324104309082,200,200,100,uniform
1685,hierarchical,True,0.16718554496765137,200,200,100,uniform
1686,spectral,False,0.19752740859985352,200,200,100,uniform
1687,spectral,True,0.1880350112915039,200,200,100,uniform
1688,random,False,0.13877439498901367,200,200,100,uniform
1689,random,True,0.15002703666687012,200,200,100,uniform
1690,kmeans,False,4.00165581703186,200,200,200,uniform
1691,kmeans,True,3.7174036502838135,200,200,200,uniform
1692,affinity,False,0.6634166240692139,200,200,200,uniform
1693,affinity,True,0.8594462871551514,200,200,200,uniform
1694,hierarchical,False,0.55912184715271,200,200,200,uniform
1695,hierarchical,True,0.5245840549468994,200,200,200,uniform
1696,spectral,False,0.5907578468322754,200,200,200,uniform
1697,spectral,True,0.5864932537078857,200,200,200,uniform
1698,random,False,0.5113058090209961,200,200,200,uniform
1699,random,True,0.614203929901123,200,200,200,uniform
1700,kmeans,False,5.178140640258789,200,200,300,uniform
1701,kmeans,True,3.8779196739196777,200,200,300,uniform
1702,affinity,False,1.230431079864502,200,200,300,uniform
1703,affinity,True,2.082331895828247,200,200,300,uniform
1704,hierarchical,False,1.4720804691314697,200,200,300,uniform
1705,hierarchical,True,1.371748685836792,200,200,300,uniform
1706,spectral,False,1.507021188735962,200,200,300,uniform
1707,spectral,True,1.2721154689788818,200,200,300,uniform
1708,random,False,1.0782811641693115,200,200,300,uniform
1709,random,True,1.083869457244873,200,200,300,uniform
1710,kmeans,False,6.3420469760894775,200,200,400,uniform
1711,kmeans,True,5.156280755996704,200,200,400,uniform
1712,affinity,False,2.1018972396850586,200,200,400,uniform
1713,affinity,True,3.4459002017974854,200,200,400,uniform
1714,hierarchical,False,2.5354785919189453,200,200,400,uniform
1715,hierarchical,True,2.008118152618408,200,200,400,uniform
1716,spectral,False,2.2161290645599365,200,200,400,uniform
1717,spectral,True,2.4955968856811523,200,200,400,uniform
1718,random,False,2.247114658355713,200,200,400,uniform
1719,random,True,2.283963203430176,200,200,400,uniform
1720,kmeans,False,2.8331735134124756,200,50,100,uniform
1721,kmeans,True,2.775979518890381,200,50,100,uniform
1722,affinity,False,0.0670015811920166,200,50,100,uniform
1723,affinity,True,0.07654452323913574,200,50,100,uniform
1724,hierarchical,False,0.05453848838806152,200,50,100,uniform
1725,hierarchical,True,0.056008100509643555,200,50,100,uniform
1726,spectral,False,0.08498525619506836,200,50,100,uniform
1727,spectral,True,0.10671067237854004,200,50,100,uniform
1728,random,False,0.04800868034362793,200,50,100,uniform
1729,random,True,0.04253673553466797,200,50,100,uniform
1730,kmeans,False,3.5625500679016113,200,50,200,uniform
1731,kmeans,True,3.059652090072632,200,50,200,uniform
1732,affinity,False,0.18854641914367676,200,50,200,uniform
1733,affinity,True,0.21861648559570312,200,50,200,uniform
1734,hierarchical,False,0.15653157234191895,200,50,200,uniform
1735,hierarchical,True,0.14592528343200684,200,50,200,uniform
1736,spectral,False,0.20635008811950684,200,50,200,uniform
1737,spectral,True,0.20215916633605957,200,50,200,uniform
1738,random,False,0.11280417442321777,200,50,200,uniform
1739,random,True,0.11475348472595215,200,50,200,uniform
1740,kmeans,False,3.6514225006103516,200,50,300,uniform
1741,kmeans,True,3.3816585540771484,200,50,300,uniform
1742,affinity,False,0.440248966217041,200,50,300,uniform
1743,affinity,True,0.47574853897094727,200,50,300,uniform
1744,hierarchical,False,0.3403143882751465,200,50,300,uniform
1745,hierarchical,True,0.2845311164855957,200,50,300,uniform
1746,spectral,False,0.37008070945739746,200,50,300,uniform
1747,spectral,True,0.3713078498840332,200,50,300,uniform
1748,random,False,0.21403241157531738,200,50,300,uniform
1749,random,True,0.22502732276916504,200,50,300,uniform
1750,kmeans,False,3.580806255340576,200,50,400,uniform
1751,kmeans,True,3.77407169342041,200,50,400,uniform
1752,affinity,False,0.7020461559295654,200,50,400,uniform
1753,affinity,True,0.8130269050598145,200,50,400,uniform
1754,hierarchical,False,0.5883285999298096,200,50,400,uniform
1755,hierarchical,True,0.5324640274047852,200,50,400,uniform
1756,spectral,False,0.6873340606689453,200,50,400,uniform
1757,spectral,True,0.678800106048584,200,50,400,uniform
1758,random,False,0.369204044342041,200,50,400,uniform
1759,random,True,0.39829349517822266,200,50,400,uniform
1760,kmeans,False,2.798027515411377,50,100,100,uniform
1761,kmeans,True,3.007154703140259,50,100,100,uniform
1762,affinity,False,0.06358814239501953,50,100,100,uniform
1763,affinity,True,0.14129018783569336,50,100,100,uniform
1764,hierarchical,False,0.057251930236816406,50,100,100,uniform
1765,hierarchical,True,0.05052947998046875,50,100,100,uniform
1766,spectral,False,0.08500790596008301,50,100,100,uniform
1767,spectral,True,0.07751202583312988,50,100,100,uniform
1768,random,False,0.031017065048217773,50,100,100,uniform
1769,random,True,0.035676002502441406,50,100,100,uniform
1770,kmeans,False,3.477071762084961,50,100,200,uniform
1771,kmeans,True,2.7620298862457275,50,100,200,uniform
1772,affinity,False,0.15311431884765625,50,100,200,uniform
1773,affinity,True,0.20405173301696777,50,100,200,uniform
1774,hierarchical,False,0.1375875473022461,50,100,200,uniform
1775,hierarchical,True,0.12723302841186523,50,100,200,uniform
1776,spectral,False,0.16951370239257812,50,100,200,uniform
1777,spectral,True,0.17908453941345215,50,100,200,uniform
1778,random,False,0.09287118911743164,50,100,200,uniform
1779,random,True,0.10452628135681152,50,100,200,uniform
1780,kmeans,False,3.5932557582855225,50,100,300,uniform
1781,kmeans,True,3.3250110149383545,50,100,300,uniform
1782,affinity,False,0.32576441764831543,50,100,300,uniform
1783,affinity,True,0.369596004486084,50,100,300,uniform
1784,hierarchical,False,0.2865447998046875,50,100,300,uniform
1785,hierarchical,True,0.2532494068145752,50,100,300,uniform
1786,spectral,False,0.3390481472015381,50,100,300,uniform
1787,spectral,True,0.34569740295410156,50,100,300,uniform
1788,random,False,0.18849754333496094,50,100,300,uniform
1789,random,True,0.204345703125,50,100,300,uniform
1790,kmeans,False,3.7453575134277344,50,100,400,uniform
1791,kmeans,True,3.757340669631958,50,100,400,uniform
1792,affinity,False,0.55625319480896,50,100,400,uniform
1793,affinity,True,0.6472344398498535,50,100,400,uniform
1794,hierarchical,False,0.5153515338897705,50,100,400,uniform
1795,hierarchical,True,0.40608644485473633,50,100,400,uniform
1796,spectral,False,0.6227965354919434,50,100,400,uniform
1797,spectral,True,0.6273701190948486,50,100,400,uniform
1798,random,False,0.30757999420166016,50,100,400,uniform
1799,random,True,0.3362133502960205,50,100,400,uniform
1800,kmeans,False,2.961190938949585,50,150,100,uniform
1801,kmeans,True,3.0348458290100098,50,150,100,uniform
1802,affinity,False,0.08963179588317871,50,150,100,uniform
1803,affinity,True,0.1234591007232666,50,150,100,uniform
1804,hierarchical,False,0.08055520057678223,50,150,100,uniform
1805,hierarchical,True,0.07760739326477051,50,150,100,uniform
1806,spectral,False,0.11386442184448242,50,150,100,uniform
1807,spectral,True,0.10851621627807617,50,150,100,uniform
1808,random,False,0.05300760269165039,50,150,100,uniform
1809,random,True,0.06253385543823242,50,150,100,uniform
1810,kmeans,False,3.527411699295044,50,150,200,uniform
1811,kmeans,True,2.872833490371704,50,150,200,uniform
1812,affinity,False,0.28150510787963867,50,150,200,uniform
1813,affinity,True,0.30969882011413574,50,150,200,uniform
1814,hierarchical,False,0.2232210636138916,50,150,200,uniform
1815,hierarchical,True,0.21575117111206055,50,150,200,uniform
1816,spectral,False,0.2926335334777832,50,150,200,uniform
1817,spectral,True,0.2856597900390625,50,150,200,uniform
1818,random,False,0.17422842979431152,50,150,200,uniform
1819,random,True,0.20024514198303223,50,150,200,uniform
1820,kmeans,False,3.948399066925049,50,150,300,uniform
1821,kmeans,True,3.225602149963379,50,150,300,uniform
1822,affinity,False,0.45517444610595703,50,150,300,uniform
1823,affinity,True,0.4997520446777344,50,150,300,uniform
1824,hierarchical,False,0.4569852352142334,50,150,300,uniform
1825,hierarchical,True,0.3925957679748535,50,150,300,uniform
1826,spectral,False,0.5102338790893555,50,150,300,uniform
1827,spectral,True,0.48539066314697266,50,150,300,uniform
1828,random,False,0.3271794319152832,50,150,300,uniform
1829,random,True,0.40813398361206055,50,150,300,uniform
1830,kmeans,False,4.554991960525513,50,150,400,uniform
1831,kmeans,True,3.708033800125122,50,150,400,uniform
1832,affinity,False,0.8269503116607666,50,150,400,uniform
1833,affinity,True,0.936805248260498,50,150,400,uniform
1834,hierarchical,False,0.7698686122894287,50,150,400,uniform
1835,hierarchical,True,0.7335789203643799,50,150,400,uniform
1836,spectral,False,1.0426819324493408,50,150,400,uniform
1837,spectral,True,1.0547475814819336,50,150,400,uniform
1838,random,False,0.6752254962921143,50,150,400,uniform
1839,random,True,0.7143919467926025,50,150,400,uniform
1840,kmeans,False,3.2993409633636475,50,200,100,uniform
1841,kmeans,True,2.619297742843628,50,200,100,uniform
1842,affinity,False,0.13737893104553223,50,200,100,uniform
1843,affinity,True,0.12942004203796387,50,200,100,uniform
1844,hierarchical,False,0.09752154350280762,50,200,100,uniform
1845,hierarchical,True,0.09179282188415527,50,200,100,uniform
1846,spectral,False,0.12047004699707031,50,200,100,uniform
1847,spectral,True,0.11967730522155762,50,200,100,uniform
1848,random,False,0.06858444213867188,50,200,100,uniform
1849,random,True,0.07345414161682129,50,200,100,uniform
1850,kmeans,False,3.7118027210235596,50,200,200,uniform
1851,kmeans,True,3.548039674758911,50,200,200,uniform
1852,affinity,False,0.49291539192199707,50,200,200,uniform
1853,affinity,True,0.49771761894226074,50,200,200,uniform
1854,hierarchical,False,0.32212090492248535,50,200,200,uniform
1855,hierarchical,True,0.2906472682952881,50,200,200,uniform
1856,spectral,False,0.3466963768005371,50,200,200,uniform
1857,spectral,True,0.3371257781982422,50,200,200,uniform
1858,random,False,0.22180676460266113,50,200,200,uniform
1859,random,True,0.26207947731018066,50,200,200,uniform
1860,kmeans,False,3.8622887134552,50,200,300,uniform
1861,kmeans,True,3.8038392066955566,50,200,300,uniform
1862,affinity,False,0.6578230857849121,50,200,300,uniform
1863,affinity,True,0.8932991027832031,50,200,300,uniform
1864,hierarchical,False,0.6647062301635742,50,200,300,uniform
1865,hierarchical,True,0.5873548984527588,50,200,300,uniform
1866,spectral,False,0.6561596393585205,50,200,300,uniform
1867,spectral,True,0.6587450504302979,50,200,300,uniform
1868,random,False,0.5076801776885986,50,200,300,uniform
1869,random,True,0.536750078201294,50,200,300,uniform
1870,kmeans,False,4.9789135456085205,50,200,400,uniform
1871,kmeans,True,4.077822208404541,50,200,400,uniform
1872,affinity,False,1.04252028465271,50,200,400,uniform
1873,affinity,True,1.3660321235656738,50,200,400,uniform
1874,hierarchical,False,1.2255847454071045,50,200,400,uniform
1875,hierarchical,True,1.2194933891296387,50,200,400,uniform
1876,spectral,False,1.498584270477295,50,200,400,uniform
1877,spectral,True,1.4428784847259521,50,200,400,uniform
1878,random,False,1.1401684284210205,50,200,400,uniform
1879,random,True,1.1318204402923584,50,200,400,uniform
1880,kmeans,False,2.555231809616089,50,50,100,uniform
1881,kmeans,True,2.6690261363983154,50,50,100,uniform
1882,affinity,False,0.032514333724975586,50,50,100,uniform
1883,affinity,True,0.03600740432739258,50,50,100,uniform
1884,hierarchical,False,0.03300833702087402,50,50,100,uniform
1885,hierarchical,True,0.030522823333740234,50,50,100,uniform
1886,spectral,False,0.06299304962158203,50,50,100,uniform
1887,spectral,True,0.058515310287475586,50,50,100,uniform
1888,random,False,0.012094736099243164,50,50,100,uniform
1889,random,True,0.01699209213256836,50,50,100,uniform
1890,kmeans,False,3.471972942352295,50,50,200,uniform
1891,kmeans,True,3.0989599227905273,50,50,200,uniform
1892,affinity,False,0.07347559928894043,50,50,200,uniform
1893,affinity,True,0.09754395484924316,50,50,200,uniform
1894,hierarchical,False,0.07499909400939941,50,50,200,uniform
1895,hierarchical,True,0.07152891159057617,50,50,200,uniform
1896,spectral,False,0.12061619758605957,50,50,200,uniform
1897,spectral,True,0.11153864860534668,50,50,200,uniform
1898,random,False,0.03752493858337402,50,50,200,uniform
1899,random,True,0.037992000579833984,50,50,200,uniform
1900,kmeans,False,3.0139119625091553,50,50,300,uniform
1901,kmeans,True,3.1215288639068604,50,50,300,uniform
1902,affinity,False,0.20105981826782227,50,50,300,uniform
1903,affinity,True,0.43297266960144043,50,50,300,uniform
1904,hierarchical,False,0.17370963096618652,50,50,300,uniform
1905,hierarchical,True,0.1524648666381836,50,50,300,uniform
1906,spectral,False,0.25461435317993164,50,50,300,uniform
1907,spectral,True,0.27365708351135254,50,50,300,uniform
1908,random,False,0.10273241996765137,50,50,300,uniform
1909,random,True,0.09824204444885254,50,50,300,uniform
1910,kmeans,False,3.5765960216522217,50,50,400,uniform
1911,kmeans,True,2.973386526107788,50,50,400,uniform
1912,affinity,False,0.26563191413879395,50,50,400,uniform
1913,affinity,True,0.8465969562530518,50,50,400,uniform
1914,hierarchical,False,0.2875533103942871,50,50,400,uniform
1915,hierarchical,True,0.2707374095916748,50,50,400,uniform
1916,spectral,False,0.5102863311767578,50,50,400,uniform
1917,spectral,True,0.5036978721618652,50,50,400,uniform
1918,random,False,0.15410351753234863,50,50,400,uniform
1919,random,True,0.16160321235656738,50,50,400,uniform
